Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,First_Interaction
525546,0,0,0,0,26-Jun-06
522905,0,0,0,0,26-Jun-06
523588,0,0,0,0,26-Jun-06
501116,0,0,0,0,26-Jun-06
517948,0,0,0,0,26-Jun-06
487906,0,0,0,0,26-Jun-06
505358,0,0,0,0,26-Jun-06
504381,0,0,0,0,26-Jun-06
492161,0,0,0,0,26-Jun-06
520989,0,0,0,0,26-Jun-06
489400,0,0,0,0,26-Jun-06
496606,0,0,0,0,26-Jun-06
510419,0,0,0,0,26-Jun-06
524389,0,0,0,0,26-Jun-06
496917,0,0,0,0,26-Jun-06
508184,0,0,0,0,26-Jun-06
519175,0,0,0,0,26-Jun-06
492626,0,0,0,0,26-Jun-06
498589,0,0,0,0,26-Jun-06
517159,0,0,0,0,26-Jun-06
518723,0,0,0,0,26-Jun-06
488727,0,0,0,0,26-Jun-06
503189,0,0,0,0,26-Jun-06
512003,0,0,0,0,26-Jun-06
496921,0,0,0,0,26-Jun-06
507567,0,0,0,0,26-Jun-06
527321,0,0,0,0,26-Jun-06
523696,0,0,0,0,26-Jun-06
505570,0,0,0,0,26-Jun-06
522434,0,0,0,0,26-Jun-06
507470,0,0,0,0,26-Jun-06
508439,0,0,0,0,27-Jun-06
514088,0,0,0,0,27-Jun-06
511690,0,0,0,0,27-Jun-06
515428,0,0,0,0,27-Jun-06
522235,0,0,0,0,27-Jun-06
506709,0,0,0,0,27-Jun-06
499120,0,0,0,0,27-Jun-06
513735,0,0,0,0,27-Jun-06
493175,0,0,0,0,27-Jun-06
523612,1,1,0,0,27-Jun-06
499850,0,0,0,0,27-Jun-06
501836,0,0,0,0,27-Jun-06
485956,0,0,0,0,27-Jun-06
525493,0,0,0,0,27-Jun-06
511814,0,0,0,0,27-Jun-06
528139,0,0,0,0,27-Jun-06
500711,0,0,0,0,27-Jun-06
490233,0,0,0,0,27-Jun-06
495729,0,0,0,0,27-Jun-06
501181,0,0,0,0,27-Jun-06
515381,0,0,0,0,27-Jun-06
507928,0,0,0,0,27-Jun-06
501127,0,0,0,0,27-Jun-06
503891,0,0,0,0,27-Jun-06
513478,0,0,0,0,27-Jun-06
520111,0,0,0,0,27-Jun-06
502035,0,0,0,0,27-Jun-06
514626,0,0,0,0,27-Jun-06
494053,0,0,0,0,27-Jun-06
527682,0,0,0,0,27-Jun-06
493188,0,0,0,0,27-Jun-06
486957,0,0,0,0,27-Jun-06
509421,0,0,0,0,27-Jun-06
525878,0,0,0,0,27-Jun-06
492123,0,0,0,0,27-Jun-06
508495,0,0,0,0,27-Jun-06
502466,0,0,0,0,27-Jun-06
511038,0,0,0,0,27-Jun-06
527735,0,0,0,0,27-Jun-06
528157,0,0,0,0,27-Jun-06
508845,0,0,0,0,27-Jun-06
519658,0,0,0,0,27-Jun-06
518266,0,0,0,0,27-Jun-06
517866,0,0,0,0,27-Jun-06
493073,0,0,0,0,27-Jun-06
501842,0,0,0,0,27-Jun-06
490218,0,0,0,0,27-Jun-06
508594,0,0,0,0,27-Jun-06
519487,0,0,0,0,27-Jun-06
516750,0,0,0,0,28-Jun-06
513891,0,0,0,0,28-Jun-06
502082,0,0,0,0,28-Jun-06
512101,0,0,0,0,28-Jun-06
495878,0,0,0,0,28-Jun-06
513376,0,0,0,0,28-Jun-06
503719,0,0,0,0,28-Jun-06
510639,0,0,0,0,28-Jun-06
492578,0,0,0,0,28-Jun-06
518257,0,0,0,0,28-Jun-06
496518,0,0,0,0,28-Jun-06
526521,0,0,0,0,28-Jun-06
500762,0,0,0,0,28-Jun-06
506042,0,0,0,0,28-Jun-06
523609,0,0,0,0,28-Jun-06
510084,0,0,0,0,28-Jun-06
522815,0,0,0,0,28-Jun-06
486642,0,0,0,0,28-Jun-06
493241,0,0,0,0,28-Jun-06
503233,0,0,0,0,28-Jun-06
506363,0,0,0,0,28-Jun-06
528388,0,0,0,0,28-Jun-06
497119,0,0,0,0,28-Jun-06
508484,0,0,0,0,28-Jun-06
510024,0,0,0,0,28-Jun-06
506503,0,0,0,0,28-Jun-06
505521,0,0,0,0,28-Jun-06
526322,0,0,0,0,28-Jun-06
492127,0,0,0,0,28-Jun-06
503512,0,0,0,0,28-Jun-06
512695,0,0,0,0,28-Jun-06
504184,0,0,0,0,28-Jun-06
495253,0,0,0,0,28-Jun-06
495983,0,0,0,0,28-Jun-06
508497,0,0,0,0,28-Jun-06
519986,0,0,0,0,28-Jun-06
506657,0,0,0,0,28-Jun-06
493796,0,0,0,0,28-Jun-06
488765,0,0,0,0,28-Jun-06
526978,0,0,0,0,28-Jun-06
503181,0,0,0,0,28-Jun-06
504302,0,0,0,0,28-Jun-06
486153,0,0,0,0,29-Jun-06
490114,0,0,0,0,29-Jun-06
517172,0,0,0,0,29-Jun-06
486589,0,0,0,0,29-Jun-06
504813,0,0,0,0,29-Jun-06
518526,0,0,0,0,29-Jun-06
503931,0,0,0,0,29-Jun-06
485706,0,0,0,0,29-Jun-06
492542,0,0,0,0,29-Jun-06
489010,0,0,0,0,29-Jun-06
504539,0,0,0,0,29-Jun-06
508804,0,0,0,0,29-Jun-06
522733,0,0,0,0,29-Jun-06
498992,0,0,0,0,29-Jun-06
524282,0,0,0,0,29-Jun-06
491808,0,0,0,0,29-Jun-06
494936,1,1,1,1,29-Jun-06
510305,0,0,0,0,29-Jun-06
501620,0,0,0,0,29-Jun-06
511569,0,0,0,0,29-Jun-06
503306,0,0,0,0,29-Jun-06
504386,0,0,0,0,29-Jun-06
509890,0,0,0,0,29-Jun-06
494881,0,0,0,0,29-Jun-06
517480,0,0,0,0,29-Jun-06
500705,0,0,0,0,29-Jun-06
523576,0,0,0,0,29-Jun-06
491910,0,0,0,0,29-Jun-06
490850,0,0,0,0,29-Jun-06
495957,0,0,0,0,29-Jun-06
489889,0,0,0,0,29-Jun-06
518453,0,1,0,0,29-Jun-06
516494,0,0,0,0,29-Jun-06
502050,0,0,0,0,29-Jun-06
497289,0,0,0,0,29-Jun-06
501319,0,0,0,0,29-Jun-06
502475,0,0,0,0,29-Jun-06
521498,0,0,0,0,29-Jun-06
499191,0,0,0,0,29-Jun-06
486868,0,0,0,0,29-Jun-06
517363,0,0,0,0,29-Jun-06
510384,0,0,0,0,30-Jun-06
507907,0,0,0,0,30-Jun-06
521128,0,0,0,0,30-Jun-06
505680,0,0,0,0,30-Jun-06
515005,0,0,0,0,30-Jun-06
496041,0,0,0,0,30-Jun-06
502619,0,0,0,0,30-Jun-06
510785,0,0,0,0,30-Jun-06
527261,0,0,0,0,30-Jun-06
506979,0,0,0,0,30-Jun-06
517910,0,0,0,0,30-Jun-06
510336,0,0,0,0,30-Jun-06
523356,0,0,0,0,30-Jun-06
488090,0,0,0,0,30-Jun-06
495640,0,0,0,0,30-Jun-06
491191,0,0,0,0,30-Jun-06
522010,0,0,0,0,30-Jun-06
513045,0,0,0,0,30-Jun-06
510247,0,0,0,0,30-Jun-06
489838,0,0,0,0,30-Jun-06
524800,0,0,0,0,30-Jun-06
524686,0,0,0,0,30-Jun-06
487949,0,0,0,0,30-Jun-06
528195,0,0,0,0,30-Jun-06
521502,0,0,0,0,30-Jun-06
486262,0,0,0,0,30-Jun-06
492684,0,0,0,0,30-Jun-06
496355,0,0,0,0,30-Jun-06
496619,0,0,0,0,30-Jun-06
487473,0,0,0,0,30-Jun-06
490574,0,0,0,0,30-Jun-06
508190,0,0,0,0,30-Jun-06
491746,0,0,0,0,30-Jun-06
517987,0,0,0,0,01-Jul-06
514142,0,0,0,0,01-Jul-06
521265,0,0,0,0,01-Jul-06
495922,0,0,0,0,01-Jul-06
516702,0,0,0,0,01-Jul-06
497484,0,0,0,0,01-Jul-06
508552,0,0,0,0,01-Jul-06
519938,0,0,0,0,01-Jul-06
511352,0,0,0,0,01-Jul-06
515832,0,0,0,0,01-Jul-06
509148,0,0,0,0,01-Jul-06
523191,0,0,0,0,01-Jul-06
500500,0,0,0,0,01-Jul-06
525012,0,0,0,0,01-Jul-06
501369,0,0,0,0,01-Jul-06
488832,0,0,0,0,01-Jul-06
506689,0,0,0,0,01-Jul-06
494488,0,0,0,0,01-Jul-06
527623,0,0,0,0,01-Jul-06
491305,0,0,0,0,01-Jul-06
522736,0,0,0,0,01-Jul-06
486518,0,0,0,0,01-Jul-06
509459,0,0,0,0,01-Jul-06
522398,0,0,0,0,01-Jul-06
518341,0,0,0,0,01-Jul-06
514364,0,0,0,0,01-Jul-06
492912,0,0,0,0,01-Jul-06
485778,0,0,0,0,01-Jul-06
493107,0,0,0,0,01-Jul-06
500372,0,0,0,0,01-Jul-06
526450,0,0,0,0,01-Jul-06
501675,0,0,0,0,01-Jul-06
512933,0,0,0,0,01-Jul-06
513872,0,0,0,0,01-Jul-06
507702,0,0,0,0,01-Jul-06
504964,0,0,0,0,02-Jul-06
488794,0,0,0,0,02-Jul-06
502662,0,0,0,0,02-Jul-06
491286,0,0,0,0,02-Jul-06
515869,0,0,0,0,02-Jul-06
511997,0,0,0,0,02-Jul-06
504342,0,0,0,0,02-Jul-06
524406,0,0,0,0,02-Jul-06
487860,0,0,0,0,02-Jul-06
496295,0,0,0,0,02-Jul-06
510529,0,0,0,0,02-Jul-06
497522,0,0,0,0,02-Jul-06
487467,0,0,0,0,02-Jul-06
527641,0,0,0,0,02-Jul-06
507845,0,0,0,0,02-Jul-06
495724,0,0,0,0,02-Jul-06
520881,0,0,0,0,02-Jul-06
486594,0,0,0,0,02-Jul-06
518985,0,0,0,0,02-Jul-06
513962,0,0,0,0,02-Jul-06
496126,0,0,0,0,02-Jul-06
526014,0,0,0,0,03-Jul-06
507554,0,0,0,0,03-Jul-06
503587,0,0,0,0,03-Jul-06
487448,0,0,0,0,03-Jul-06
493310,0,0,0,0,03-Jul-06
496842,1,1,0,0,03-Jul-06
522878,0,0,0,0,03-Jul-06
487238,0,0,0,0,03-Jul-06
518036,0,0,0,0,03-Jul-06
523640,0,0,0,0,03-Jul-06
507688,0,0,0,0,03-Jul-06
508432,0,0,0,0,03-Jul-06
486797,0,0,0,0,03-Jul-06
509211,0,0,0,0,03-Jul-06
510995,0,0,0,0,03-Jul-06
513968,0,0,0,0,03-Jul-06
492906,0,0,0,0,03-Jul-06
505888,0,0,0,0,03-Jul-06
498067,0,0,0,0,03-Jul-06
485865,0,0,0,0,03-Jul-06
526166,0,0,0,0,03-Jul-06
506833,0,0,0,0,03-Jul-06
519809,0,0,0,0,03-Jul-06
496000,0,1,0,1,03-Jul-06
489431,0,0,0,0,03-Jul-06
488010,0,0,0,0,03-Jul-06
501934,0,0,0,0,03-Jul-06
506587,0,0,0,0,03-Jul-06
504105,0,0,0,0,03-Jul-06
495977,0,0,0,0,03-Jul-06
499160,0,0,0,0,03-Jul-06
500041,0,0,0,0,03-Jul-06
508220,0,0,0,0,03-Jul-06
503982,0,0,0,0,03-Jul-06
499841,0,0,0,0,03-Jul-06
494728,0,0,0,0,03-Jul-06
505832,0,0,0,0,03-Jul-06
518409,0,0,0,0,03-Jul-06
516508,0,0,0,0,03-Jul-06
518520,0,0,0,0,03-Jul-06
492539,0,0,0,0,03-Jul-06
513353,0,0,0,0,03-Jul-06
508841,0,0,0,0,04-Jul-06
514204,0,0,0,0,04-Jul-06
513368,0,0,0,0,04-Jul-06
511874,0,0,0,0,04-Jul-06
488599,0,0,0,0,04-Jul-06
520035,0,0,0,0,04-Jul-06
488584,0,0,0,0,04-Jul-06
495243,0,0,0,0,04-Jul-06
496430,0,0,0,0,04-Jul-06
522907,0,0,0,0,04-Jul-06
526290,0,0,0,0,04-Jul-06
503183,0,0,0,0,04-Jul-06
511840,0,0,0,0,04-Jul-06
512919,0,0,0,0,04-Jul-06
521587,0,0,0,0,04-Jul-06
506155,0,0,0,0,04-Jul-06
513903,0,0,0,0,04-Jul-06
506543,0,0,0,0,04-Jul-06
492401,0,0,0,0,04-Jul-06
525650,0,0,0,0,04-Jul-06
505663,0,0,0,0,04-Jul-06
521450,0,0,0,0,04-Jul-06
494885,0,0,0,0,04-Jul-06
488707,0,0,0,0,04-Jul-06
525595,0,0,0,0,05-Jul-06
513899,0,0,0,0,05-Jul-06
515670,0,0,0,0,05-Jul-06
508964,0,0,0,0,05-Jul-06
491531,0,0,0,0,05-Jul-06
513657,0,0,0,0,05-Jul-06
525846,0,0,0,0,05-Jul-06
496002,0,0,0,0,06-Jul-06
488715,0,0,0,0,06-Jul-06
515183,0,0,0,0,06-Jul-06
506888,0,0,0,0,06-Jul-06
511687,0,0,0,0,06-Jul-06
485969,0,0,0,0,06-Jul-06
518298,0,0,0,0,06-Jul-06
491674,0,0,0,0,06-Jul-06
526954,0,0,0,0,06-Jul-06
511094,0,0,0,0,06-Jul-06
486737,0,0,0,0,06-Jul-06
524330,0,0,0,0,06-Jul-06
524522,0,0,0,0,06-Jul-06
499001,0,0,0,0,06-Jul-06
518606,0,0,0,0,06-Jul-06
521992,0,0,0,0,06-Jul-06
517490,0,0,0,0,06-Jul-06
516967,0,0,0,0,06-Jul-06
522013,0,0,0,0,06-Jul-06
514857,0,0,0,0,06-Jul-06
517550,0,0,0,0,06-Jul-06
525830,0,0,0,0,06-Jul-06
496016,0,0,0,0,06-Jul-06
495726,0,0,0,0,06-Jul-06
498357,0,0,0,0,06-Jul-06
502031,0,0,0,0,06-Jul-06
521571,0,0,0,0,06-Jul-06
504773,0,0,0,0,06-Jul-06
507413,0,0,0,0,06-Jul-06
492612,0,0,0,0,06-Jul-06
497496,0,0,0,0,06-Jul-06
516323,0,0,0,0,06-Jul-06
523263,0,0,0,0,06-Jul-06
494167,0,0,0,0,06-Jul-06
518065,0,0,0,0,06-Jul-06
493254,0,0,0,0,06-Jul-06
518084,0,0,0,0,06-Jul-06
513605,0,0,0,0,06-Jul-06
494062,0,0,0,0,06-Jul-06
506201,0,0,0,0,06-Jul-06
528045,0,0,0,0,06-Jul-06
501326,0,0,0,0,06-Jul-06
525209,0,0,0,0,06-Jul-06
524744,0,0,0,0,06-Jul-06
497981,0,0,0,0,06-Jul-06
500798,0,0,0,0,06-Jul-06
495855,0,0,0,0,06-Jul-06
526375,0,0,0,0,06-Jul-06
526843,0,0,0,0,06-Jul-06
528580,0,0,0,0,06-Jul-06
487945,0,0,0,0,06-Jul-06
519772,0,0,0,0,06-Jul-06
491273,0,0,0,0,06-Jul-06
488438,0,0,0,0,06-Jul-06
516060,0,0,0,0,06-Jul-06
526026,0,0,0,0,06-Jul-06
514266,0,0,0,0,06-Jul-06
488533,0,0,0,0,06-Jul-06
500043,0,0,0,0,06-Jul-06
503244,0,0,0,0,06-Jul-06
489415,0,0,0,0,06-Jul-06
491239,0,0,0,0,06-Jul-06
497524,0,0,0,0,06-Jul-06
497345,0,0,0,0,07-Jul-06
513776,0,0,0,0,07-Jul-06
528627,0,0,0,0,07-Jul-06
506527,0,0,0,0,07-Jul-06
492147,0,0,0,0,07-Jul-06
496734,0,0,0,0,07-Jul-06
525166,0,0,0,0,07-Jul-06
503229,1,1,1,1,07-Jul-06
504237,0,0,0,0,07-Jul-06
526122,0,0,0,0,07-Jul-06
516739,0,0,0,0,07-Jul-06
505482,0,0,0,0,07-Jul-06
495764,0,0,0,0,07-Jul-06
491735,0,0,0,0,07-Jul-06
498613,0,0,0,0,07-Jul-06
525029,0,0,0,0,07-Jul-06
506999,0,0,0,0,07-Jul-06
491428,0,0,0,0,07-Jul-06
488141,0,0,0,0,07-Jul-06
523794,0,0,0,0,07-Jul-06
492316,0,0,0,0,07-Jul-06
527785,0,0,0,0,07-Jul-06
525704,0,0,0,0,07-Jul-06
501942,0,0,0,0,08-Jul-06
503813,0,0,0,0,08-Jul-06
501261,0,0,0,0,08-Jul-06
514092,0,0,0,0,08-Jul-06
516007,0,0,0,0,08-Jul-06
486912,0,0,0,0,08-Jul-06
488696,0,0,0,0,08-Jul-06
525684,0,0,0,0,08-Jul-06
504192,0,0,0,0,08-Jul-06
506904,0,0,0,0,08-Jul-06
519261,0,0,0,0,09-Jul-06
514441,0,0,0,0,09-Jul-06
498265,0,0,0,0,09-Jul-06
489867,0,0,0,0,09-Jul-06
494255,0,0,0,0,09-Jul-06
496455,0,0,0,0,10-Jul-06
512306,0,0,0,0,10-Jul-06
528505,0,0,0,0,10-Jul-06
488151,0,0,0,0,10-Jul-06
508966,0,0,0,0,10-Jul-06
526498,0,0,0,0,10-Jul-06
485680,0,0,0,0,10-Jul-06
497704,1,1,0,1,10-Jul-06
524676,0,0,0,0,10-Jul-06
487775,0,0,0,0,10-Jul-06
524191,0,0,0,0,10-Jul-06
505718,0,0,0,0,10-Jul-06
515952,0,0,0,0,10-Jul-06
491481,0,0,0,0,11-Jul-06
496228,0,0,0,0,11-Jul-06
503586,0,0,0,0,11-Jul-06
500648,0,0,0,0,11-Jul-06
504847,0,0,0,0,11-Jul-06
489348,0,0,0,0,11-Jul-06
507783,0,0,0,0,11-Jul-06
512647,0,0,0,0,11-Jul-06
512980,0,0,0,0,11-Jul-06
486593,0,0,0,0,11-Jul-06
512122,0,0,0,0,11-Jul-06
487930,0,0,0,0,11-Jul-06
489281,0,0,0,0,11-Jul-06
500465,0,0,0,0,11-Jul-06
523487,0,0,0,0,11-Jul-06
510286,0,0,0,0,12-Jul-06
489715,0,0,0,0,12-Jul-06
510679,0,0,0,0,12-Jul-06
516047,0,0,0,0,12-Jul-06
520464,0,0,0,0,12-Jul-06
495334,0,0,0,0,12-Jul-06
510079,0,0,0,0,12-Jul-06
510634,0,0,0,0,12-Jul-06
496559,0,0,0,0,13-Jul-06
500996,0,0,0,0,13-Jul-06
488720,0,0,0,0,13-Jul-06
523525,0,0,0,0,13-Jul-06
501270,0,0,0,0,13-Jul-06
512395,0,0,0,0,13-Jul-06
521785,0,0,0,0,13-Jul-06
501546,0,0,0,0,13-Jul-06
498340,0,0,0,0,13-Jul-06
502301,0,0,0,0,13-Jul-06
523072,0,0,0,0,13-Jul-06
488845,0,0,0,0,13-Jul-06
523759,0,0,0,0,14-Jul-06
489529,0,0,0,0,14-Jul-06
504970,0,0,0,0,14-Jul-06
520095,0,0,0,0,14-Jul-06
512355,0,0,0,0,14-Jul-06
517669,0,0,0,0,14-Jul-06
514926,0,0,0,0,14-Jul-06
515443,0,0,0,0,14-Jul-06
519858,0,0,0,0,14-Jul-06
495564,0,0,0,0,14-Jul-06
506154,0,0,0,0,14-Jul-06
519896,0,0,0,0,14-Jul-06
488050,0,0,0,0,14-Jul-06
491251,0,0,0,0,14-Jul-06
504039,0,0,0,0,14-Jul-06
522918,0,0,0,0,14-Jul-06
506625,0,0,0,0,14-Jul-06
504551,0,0,0,0,14-Jul-06
489123,0,0,0,0,14-Jul-06
505871,0,0,0,0,14-Jul-06
502804,0,0,0,0,14-Jul-06
509107,0,0,0,0,14-Jul-06
486356,0,0,0,0,14-Jul-06
488963,0,0,0,0,14-Jul-06
487358,0,0,0,0,14-Jul-06
492050,0,0,0,0,14-Jul-06
498132,0,0,0,0,14-Jul-06
496107,0,0,0,0,14-Jul-06
513024,0,0,0,0,14-Jul-06
506910,0,0,0,0,14-Jul-06
518068,0,0,0,0,14-Jul-06
498277,0,0,0,0,15-Jul-06
507666,0,0,0,0,15-Jul-06
493766,0,0,0,0,15-Jul-06
486360,0,0,0,0,15-Jul-06
515909,0,0,0,0,15-Jul-06
511981,0,0,0,0,15-Jul-06
488077,0,0,0,0,15-Jul-06
511063,0,0,0,0,15-Jul-06
502084,0,0,0,0,15-Jul-06
499543,0,0,0,0,15-Jul-06
522283,0,0,0,0,15-Jul-06
520565,0,0,0,0,15-Jul-06
526357,0,0,0,0,15-Jul-06
504272,0,0,0,0,15-Jul-06
526975,0,0,0,0,15-Jul-06
485696,0,0,0,0,15-Jul-06
507469,0,0,0,0,15-Jul-06
516019,0,0,0,0,15-Jul-06
504494,0,0,0,0,15-Jul-06
494026,0,0,0,0,15-Jul-06
527598,0,0,0,0,15-Jul-06
526435,0,0,0,0,15-Jul-06
525673,0,0,0,0,15-Jul-06
522448,0,0,0,0,15-Jul-06
488564,0,0,0,0,15-Jul-06
522241,0,0,0,0,15-Jul-06
513843,0,0,0,0,15-Jul-06
495410,0,0,0,0,15-Jul-06
499784,0,0,0,0,15-Jul-06
501681,0,0,0,0,15-Jul-06
524844,0,0,0,0,15-Jul-06
488070,0,0,0,0,15-Jul-06
490686,0,0,0,0,15-Jul-06
509998,0,0,0,0,15-Jul-06
488769,0,0,0,0,15-Jul-06
501069,0,0,0,0,15-Jul-06
495033,0,0,0,0,15-Jul-06
504985,0,0,0,0,15-Jul-06
501616,0,0,0,0,15-Jul-06
510915,0,0,0,0,15-Jul-06
503174,0,0,0,0,15-Jul-06
524689,0,0,0,0,15-Jul-06
495031,0,0,0,0,15-Jul-06
500870,0,0,0,0,15-Jul-06
486057,0,0,0,0,15-Jul-06
489511,0,0,0,0,15-Jul-06
501114,0,0,0,0,15-Jul-06
524446,0,0,0,0,15-Jul-06
518168,0,0,0,0,15-Jul-06
489744,0,0,0,0,15-Jul-06
503815,0,0,0,0,15-Jul-06
514532,0,0,0,0,15-Jul-06
487081,0,0,0,0,15-Jul-06
493376,0,0,0,0,15-Jul-06
491763,0,0,0,0,15-Jul-06
520520,0,0,0,0,15-Jul-06
488456,0,0,0,0,16-Jul-06
520958,0,0,0,0,16-Jul-06
509780,0,0,0,0,16-Jul-06
491976,0,0,0,0,16-Jul-06
508673,0,0,0,0,16-Jul-06
523241,0,0,0,0,16-Jul-06
501475,0,0,0,0,16-Jul-06
490412,0,0,0,0,16-Jul-06
527649,0,0,0,0,16-Jul-06
490858,0,0,0,0,16-Jul-06
504222,0,0,0,0,16-Jul-06
498324,0,0,0,0,16-Jul-06
524899,0,0,0,0,16-Jul-06
520702,0,0,0,0,16-Jul-06
524653,0,0,0,0,16-Jul-06
490909,0,0,0,0,16-Jul-06
489251,0,0,0,0,16-Jul-06
508612,0,0,0,0,16-Jul-06
497691,0,0,0,0,16-Jul-06
504393,0,0,0,0,16-Jul-06
524362,0,0,0,0,17-Jul-06
524281,0,0,0,0,17-Jul-06
502904,0,0,0,0,17-Jul-06
526966,0,0,0,0,17-Jul-06
521137,0,0,0,0,17-Jul-06
495788,0,0,0,0,17-Jul-06
502234,0,0,0,0,17-Jul-06
498303,0,0,0,0,17-Jul-06
528376,0,0,0,0,17-Jul-06
497760,0,0,0,0,17-Jul-06
511236,0,0,0,0,17-Jul-06
490420,0,0,0,0,17-Jul-06
500033,0,0,0,0,17-Jul-06
528583,0,0,0,0,17-Jul-06
508227,0,0,0,0,17-Jul-06
520645,0,0,0,0,17-Jul-06
504460,0,0,0,0,18-Jul-06
492824,0,0,0,0,18-Jul-06
527968,0,0,0,0,18-Jul-06
513051,0,0,0,0,18-Jul-06
496439,0,0,0,0,18-Jul-06
527320,0,0,0,0,18-Jul-06
506276,0,0,0,0,18-Jul-06
504260,0,0,0,0,18-Jul-06
500658,0,0,0,0,18-Jul-06
486950,0,0,0,0,18-Jul-06
494560,0,0,0,0,18-Jul-06
519211,0,0,0,0,18-Jul-06
515280,0,0,0,0,18-Jul-06
525003,0,0,0,0,18-Jul-06
519262,0,0,0,0,18-Jul-06
523304,0,0,0,0,18-Jul-06
512040,0,0,0,0,18-Jul-06
491576,0,0,0,0,18-Jul-06
503762,0,0,0,0,18-Jul-06
525930,0,0,0,0,18-Jul-06
523585,0,0,0,0,18-Jul-06
492487,0,0,0,0,18-Jul-06
516473,0,0,0,0,18-Jul-06
491018,0,0,0,0,18-Jul-06
489257,0,0,0,0,19-Jul-06
497178,0,0,0,0,19-Jul-06
510070,0,0,0,0,19-Jul-06
494745,0,0,0,0,19-Jul-06
504785,0,0,0,0,19-Jul-06
494067,0,0,0,0,19-Jul-06
522617,0,0,0,0,19-Jul-06
493649,0,0,0,0,19-Jul-06
527044,0,0,0,0,19-Jul-06
516229,0,0,0,0,19-Jul-06
487307,0,0,0,0,19-Jul-06
505841,0,0,0,0,19-Jul-06
525368,0,0,0,0,19-Jul-06
515386,0,0,0,0,19-Jul-06
504537,0,0,0,0,19-Jul-06
490227,0,0,0,0,19-Jul-06
510048,0,0,0,0,19-Jul-06
506228,0,0,0,0,19-Jul-06
499625,0,0,0,0,19-Jul-06
514901,0,1,0,1,19-Jul-06
494452,0,0,0,0,19-Jul-06
492078,0,0,0,0,19-Jul-06
489825,0,0,0,0,19-Jul-06
500221,0,0,0,0,19-Jul-06
509487,0,0,0,0,19-Jul-06
496334,0,0,0,0,19-Jul-06
497928,0,0,0,0,19-Jul-06
521416,0,0,0,0,19-Jul-06
486043,0,0,0,0,19-Jul-06
523728,0,0,0,0,19-Jul-06
488357,0,0,0,0,19-Jul-06
507717,0,0,0,0,19-Jul-06
495572,0,0,0,0,19-Jul-06
520829,0,0,0,0,19-Jul-06
515363,0,0,0,0,19-Jul-06
507869,0,0,0,0,20-Jul-06
517670,0,0,0,0,20-Jul-06
524725,0,0,0,0,20-Jul-06
523874,0,0,0,0,20-Jul-06
493759,0,0,0,0,20-Jul-06
491030,0,0,0,0,20-Jul-06
527956,0,0,0,0,20-Jul-06
491145,0,0,0,0,20-Jul-06
486784,0,0,0,0,20-Jul-06
515086,0,0,0,0,20-Jul-06
501331,0,0,0,0,20-Jul-06
497969,0,0,0,0,20-Jul-06
525872,0,0,0,0,20-Jul-06
503647,0,0,0,0,20-Jul-06
507287,0,0,0,0,20-Jul-06
498888,0,0,0,0,21-Jul-06
487964,0,0,0,0,21-Jul-06
511658,0,0,0,0,21-Jul-06
492444,0,0,0,0,21-Jul-06
521511,0,0,0,0,21-Jul-06
514762,0,0,0,0,21-Jul-06
512591,0,0,0,0,21-Jul-06
495804,0,0,0,0,21-Jul-06
528506,0,0,0,0,21-Jul-06
492445,0,0,0,0,21-Jul-06
511347,0,0,0,0,21-Jul-06
523656,0,0,0,0,21-Jul-06
500445,0,0,0,0,21-Jul-06
515950,0,0,0,0,21-Jul-06
504698,0,0,0,0,21-Jul-06
512167,0,0,0,0,22-Jul-06
503063,0,0,0,0,22-Jul-06
512180,0,0,0,0,22-Jul-06
489658,0,0,0,0,22-Jul-06
519274,0,0,0,0,22-Jul-06
521406,0,0,0,0,22-Jul-06
504224,0,0,0,0,22-Jul-06
523259,0,0,0,0,22-Jul-06
509736,0,0,0,0,22-Jul-06
516888,0,0,0,0,22-Jul-06
507051,0,0,0,0,22-Jul-06
504432,0,0,0,0,22-Jul-06
524158,0,0,0,0,22-Jul-06
506539,0,0,0,0,22-Jul-06
509937,0,0,0,0,22-Jul-06
524500,0,0,0,0,22-Jul-06
504075,0,0,0,0,22-Jul-06
487965,0,0,0,0,22-Jul-06
513211,0,0,0,0,22-Jul-06
493767,0,0,0,0,22-Jul-06
495198,0,0,0,0,22-Jul-06
501161,0,0,0,0,22-Jul-06
489245,0,0,0,0,22-Jul-06
513032,0,0,0,0,22-Jul-06
515512,0,0,0,0,22-Jul-06
510341,0,0,0,0,22-Jul-06
520351,0,0,0,0,22-Jul-06
505970,0,0,0,0,22-Jul-06
497671,0,0,0,1,23-Jul-06
490639,0,0,0,0,23-Jul-06
498469,0,0,0,0,23-Jul-06
494771,0,0,0,0,23-Jul-06
498497,0,0,0,0,23-Jul-06
515472,0,0,0,0,23-Jul-06
504651,0,0,0,0,23-Jul-06
487871,0,0,0,0,23-Jul-06
506338,0,0,0,0,23-Jul-06
492726,0,0,0,0,23-Jul-06
497347,0,0,0,0,23-Jul-06
501680,0,0,0,0,23-Jul-06
524703,0,0,0,0,23-Jul-06
519620,0,0,0,0,23-Jul-06
495182,0,0,0,0,23-Jul-06
487742,0,0,0,0,23-Jul-06
500973,0,0,0,0,23-Jul-06
499607,0,0,0,0,23-Jul-06
500479,0,0,0,0,23-Jul-06
507718,0,0,0,0,23-Jul-06
